sample_id,latitude,longitude,ndvi,priority,assigned,assigned_drone,assigned_base
1973,18.02104075151559,121.87521296077996,0.3737486095661846,2,True,DAL-006,Dalin
1974,18.004067852555767,121.87815413988392,0.385502471169687,2,True,DAL-007,Dalin
1975,18.00843658879558,121.89928376468896,0.3982473222979552,2,True,DAL-008,Dalin
1976,18.006449531899406,121.89948500239876,0.3222270933800965,2,True,DAL-009,Dalin
1977,17.98199372616723,121.8741384167726,0.3929562433297758,2,True,DAL-010,Dalin
1978,18.10867051788773,121.46481175712532,0.3577489950870924,2,True,FLO-001,Flora
1979,18.0962186788691,121.37865601657596,0.3955443463640185,2,True,FLO-002,Flora
1980,18.08872993885259,121.4125484445945,0.3920776071139854,2,True,FLO-003,Flora
1982,18.11211788346036,121.43284280873011,0.3952738990332975,2,True,FLO-004,Flora
1983,18.099643997069872,121.37767967691887,0.3075780089153046,2,True,FLO-005,Flora
1984,18.085649253719172,121.3897125141232,0.375,2,True,FLO-006,Flora
1985,18.088729161385395,121.4124539716403,0.3076648841354724,2,True,FLO-007,Flora
1986,18.08700783291783,121.41190258497107,0.387587340731607,2,True,FLO-008,Flora
1987,18.086043492499986,121.41550144890402,0.3714585519412381,2,True,FLO-009,Flora
1988,18.111011634200963,121.486619522343,0.3096716947648624,2,True,FLO-010,Flora
1989,18.084102985752413,121.96921063074151,0.378847229994404,2,True,LUG-001,Luga
1990,18.02086001413548,121.87521410821866,0.373134328358209,2,True,LAO-008,Laoageña
1991,18.013262453946727,121.87412887894985,0.3452288595810706,2,True,LAO-009,Laoageña
1992,18.006311740506533,121.87549532708876,0.3879781420765027,2,True,LAO-010,Laoageña
1994,18.0087114539321,121.89994322578112,0.3619763694951665,2,True,DAB-001,Dabbac Grande
1996,18.006272011726157,121.90005281136146,0.3099415204678362,2,True,DAB-002,Dabbac Grande
1997,17.99461807802889,121.90078618844188,0.3931469792605951,2,True,DAB-003,Dabbac Grande
1998,17.993810104584753,121.9017356394095,0.354427691654279,2,True,DAB-004,Dabbac Grande
1999,17.981701083944497,121.90190498984953,0.3615774047428723,2,True,DAB-005,Dabbac Grande
2000,18.05668584117622,121.9798578769584,0.3642714570858283,2,True,LUG-002,Luga
2001,18.035922934577695,121.95040891045169,0.3540499235863474,2,True,DAB-006,Dabbac Grande
2002,18.003561054543496,121.91612612155654,0.3921787709497206,2,True,DAB-007,Dabbac Grande
2003,18.00842606279394,121.94613248640148,0.3768352365415987,2,True,DAB-008,Dabbac Grande
2004,17.997258320555282,121.93665964847874,0.383739837398374,2,True,DAB-009,Dabbac Grande
2005,18.03995141181771,121.92695642175616,0.3656903765690376,2,True,DAB-010,Dabbac Grande
2006,18.021289125375382,121.93509861002616,0.3343206219918548,2,True,ASA-001,Asassi
2007,18.04979157295208,121.95807365623882,0.3829787234042553,2,True,LUG-003,Luga
2008,18.011143675354262,121.9145685028486,0.3945997157745144,2,True,ASA-002,Asassi
2009,17.99916348278874,121.92163097139202,0.3757225433526011,2,True,ASA-003,Asassi
2010,18.01830921869331,121.96893281882411,0.3708701721731037,2,True,ASA-004,Asassi
2011,17.994754284159647,121.97511437130076,0.3882559158632778,2,True,ASA-005,Asassi
2012,18.061082198268316,121.9403390395856,0.3531202435312024,2,True,LUG-004,Luga
2013,18.011260458842568,121.91929050294054,0.3896406906206253,2,True,ASA-006,Asassi
2014,18.004683426819245,121.92291972423725,0.3787610619469027,2,True,ASA-007,Asassi
2015,18.01131484755129,121.9455485839698,0.3987553853518429,2,True,ASA-008,Asassi
2016,18.02022955496901,121.95626397493056,0.3839235525576166,2,True,ASA-009,Asassi
2017,18.018585361982964,121.96987580711256,0.3872901678657074,2,True,ASA-010,Asassi
2018,17.991195045292674,121.98571278573849,0.3943040513437625,2,True,LUG-005,Luga
2020,16.09489210530063,121.0510666132455,0.3629976580796253,2,True,SAN-001,Santa Fe
2022,16.115646961067966,121.0879731512682,0.3586994119681771,2,True,LAT-001,Latar Noc-Nor
2023,16.091955903774043,121.07604980057025,0.3634945397815912,2,True,SAN-002,Santa Fe
2024,17.967758586159334,121.91351173541784,0.3334591432345725,2,True,AGA-001,Agani
2025,17.962487734666336,121.9244976449011,0.334980049401482,2,True,AGA-002,Agani
2026,16.702616789289998,121.55621642443504,0.3187996922287766,2,True,CAL-001,Calao West
2027,16.79540972069018,121.6462426889346,0.387745445942749,2,True,RIZ-001,Rizal
2028,16.746535030272653,121.66300356416929,0.392876129718235,2,True,BUN-001,Buneg
2029,16.790704825716936,121.64543164548893,0.3948878455920709,2,True,RIZ-002,Rizal
2031,16.807826288131103,121.37640766774834,0.3755677743246474,2,True,AMB-001,Ambatali
2033,16.76450245344214,121.38306031133216,0.3421859039836568,2,True,DIA-001,Diadi
2034,16.765468454531483,121.39102511827824,0.3524176088525378,2,True,DIA-002,Diadi
2035,16.75891548292099,121.3850772429976,0.3641025641025641,2,True,DIA-003,Diadi
2036,16.75236900242628,121.37997385061604,0.3981403212172443,2,True,DIA-004,Diadi
2038,16.774313425852874,121.4129009784822,0.3678065054211843,2,True,AMB-002,Ambatali
2039,16.75553901418159,121.38088497142552,0.3472609099350046,2,True,DIA-005,Diadi
2040,16.75647498751524,121.385004038687,0.3166553977913004,2,True,DIA-006,Diadi
2041,16.755586053194698,121.386887433762,0.3990374555346306,2,True,DIA-007,Diadi
2042,16.753746503859897,121.38277600568313,0.3967058823529412,2,True,DIA-008,Diadi
2043,16.762041295140317,121.39189812156694,0.3739612188365651,2,True,DIA-009,Diadi
2044,16.806826506730438,121.48215311107556,0.3953297828758705,2,True,AMB-003,Ambatali
2045,16.769663847081137,121.3959613332896,0.3870172555464256,2,True,DIA-010,Diadi
2046,16.758378454760326,121.3857383471249,0.3897180762852404,2,True,SAG-001,Sagat
2047,16.747262929436527,121.45655125438552,0.3346657783699756,2,True,SAG-002,Sagat
2048,16.735318086109885,121.44239180825863,0.3893839597055404,2,True,SAG-003,Sagat
2049,16.732871175086686,121.44147383276436,0.3632577510411846,2,True,SAG-004,Sagat
2050,16.686733756355647,121.47129013755338,0.3865991250287819,2,True,SAG-005,Sagat
2051,18.309117247781213,122.07224964080496,0.3108225108225108,2,True,SMA-001,Smart
2052,18.30902687619809,122.0722501221292,0.369740376007162,2,True,SMA-002,Smart
2053,18.30686438878449,122.07358627768612,0.3653686826843413,2,True,SMA-003,Smart
2054,18.300182387868865,122.07475716440572,0.3767985611510791,2,True,SMA-004,Smart
2055,18.29861803487303,122.08772741722674,0.3872053872053872,2,True,SMA-005,Smart
2056,18.292063565646192,122.0967496124504,0.3142448103078024,2,True,SMA-006,Smart
2057,18.29411259053857,122.1097006741461,0.3800205973223481,2,True,SMA-007,Smart
2058,18.288197154867664,122.0819162963874,0.3903966597077244,2,True,SMA-008,Smart
2059,18.30161226573749,122.07143807556668,0.3745290128108515,2,True,SMA-009,Smart
2060,18.298475851725325,122.07694231279622,0.3825631252977608,2,True,SMA-010,Smart
2061,18.287231661330576,122.06914950693472,0.3909211106214191,2,True,CAS-001,Casitan
2062,18.29429685510467,122.0912506229116,0.328006392329205,2,True,CAS-002,Casitan
2063,18.30215354869654,122.10918652564364,0.3312302839116719,2,True,CAS-003,Casitan
2064,18.28971745942592,122.09751863100536,0.3980401306579561,2,True,CAS-004,Casitan
2065,18.289737516090476,122.1017759020647,0.375265618359541,2,True,CAS-005,Casitan
2066,18.28917477820745,122.09742683140368,0.3463458919655016,2,True,CAS-006,Casitan
2067,18.29779564090504,122.08583947285108,0.3167202572347267,2,True,CAS-007,Casitan
2068,18.302243921274343,122.10918606366656,0.3174327840416305,2,True,CAS-008,Casitan
2069,18.29317389403434,122.10223125163311,0.3241569167240192,2,True,CAS-009,Casitan
2070,18.292473521995777,122.10705996374858,0.3008595988538682,2,True,CAS-010,Casitan
2071,18.30697388685899,122.05901468092192,0.3741636644364385,2,True,SAN-001,Santa Teresita
2072,18.29814942568783,122.08422920339544,0.3771313941825476,2,True,SAN-002,Santa Teresita
2073,18.30197280353836,122.10918744958975,0.3673017279574657,2,True,SAN-003,Santa Teresita
2075,18.29008028913224,122.09780057872868,0.3684665226781857,2,True,SAN-004,Santa Teresita
2076,18.304189804910955,122.0811697554424,0.3779562695225346,2,True,SAN-005,Santa Teresita
2077,18.298061320781244,122.08470272892754,0.3566037735849056,2,True,SAN-006,Santa Teresita
2078,18.297792923677065,122.08527181267104,0.3197432993582484,2,True,SAN-007,Santa Teresita
2079,18.297957405429116,122.1008820373669,0.3879003558718861,2,True,SAN-008,Santa Teresita
2080,18.30456437792511,122.10292951081006,0.3775794757389849,2,True,SAN-009,Santa Teresita
2081,18.306965744271547,122.11398743698412,0.353601496725912,2,True,SAN-010,Santa Teresita
2082,18.30719015607932,122.12344811594696,0.3889113719142048,2,True,LUG-006,Luga
2084,18.292187789627715,122.10393930420864,0.3358348968105065,2,True,LUG-007,Luga
2085,18.29212174614762,122.10914318085824,0.3958944281524926,2,True,LUG-008,Luga
2086,18.289944117551396,122.08815123644946,0.3883282141290039,2,True,LUG-009,Luga
2087,18.282234870022805,122.08242069592572,0.3957614588467225,2,True,LUG-010,Luga
2088,18.291727045040375,122.10204948234588,0.3181155900922778,2,True,MAC-001,Macsillo
2089,18.28982833323123,122.10187004271796,0.3415334153341533,2,True,MAC-002,Macsillo
2090,18.311238558212292,122.06249255203952,0.3686911890504705,2,True,MAC-003,Macsillo
2091,18.307665391439382,122.10896910812464,0.3234025872206977,2,True,MAC-004,Macsillo
2093,18.303579160102487,122.10482690176464,0.3872387238723872,2,True,MAC-005,Macsillo
2094,18.302334293851267,122.1091856016868,0.3509594882729211,2,True,MAC-006,Macsillo
2095,18.291964050026458,122.07593609142388,0.3925233644859813,2,True,MAC-007,Macsillo
2096,18.275980544675395,122.07857496422864,0.3579082726103729,2,True,MAC-008,Macsillo
2097,18.30852355335609,122.08029533578691,0.3865177502991623,2,True,MAC-009,Macsillo
2098,18.298089335357208,122.09056856365667,0.387774594078319,2,True,MAC-010,Macsillo
2099,18.294539077382588,122.0851942758423,0.3948901837740923,2,True,FUL-001,Fula
2100,18.297672462050095,122.09795051555984,0.3751152073732718,2,True,FUL-002,Fula
2102,18.30484703454812,122.1053880878708,0.386094674556213,2,True,FUL-003,Fula
2103,18.31161842613611,122.12342583178214,0.302139037433155,2,True,FUL-004,Fula
2104,18.292031373475265,122.10914364258396,0.354141656662665,2,True,FUL-005,Fula
2106,18.289992595621527,122.09836868303192,0.3217535153019024,2,True,FUL-006,Fula
2107,18.289918705744295,122.10186957728268,0.3519776268477826,2,True,FUL-007,Fula
2108,18.298226937177088,122.06294100983376,0.394169835234474,2,True,FUL-008,Fula
2109,18.298616227236412,122.0873489751104,0.3915857605177993,2,True,FUL-009,Fula
2110,18.295689627093633,122.0990961145868,0.3720316622691293,2,True,FUL-010,Fula
2111,18.295509757376724,122.06172567771858,0.3934045517882025,2,True,BAN-001,Bannag
2112,18.298863775580394,122.08242780433724,0.3457339264051759,2,True,BAN-002,Bannag
2113,18.298088434471676,122.09037934301688,0.3635614179719703,2,True,BAN-003,Bannag
2114,18.294567521719102,122.09115460129134,0.3631469979296066,2,True,BAN-004,Bannag
2115,18.304960390945,122.11030757772156,0.3350694444444444,2,True,BAN-005,Bannag
2116,18.29587604533179,122.08130819620251,0.3744855967078189,2,True,BAN-006,Bannag
2117,18.29607132310094,122.08433473227184,0.371331348362399,2,True,BAN-007,Bannag
2118,18.284332911319396,122.08647767905008,0.3258645884072089,2,True,BAN-008,Bannag
2119,18.290946460287433,122.1090545761533,0.3963580007748934,2,True,BAN-009,Bannag
2120,18.281786064804717,122.1021006591866,0.3993696533093201,2,True,BAN-010,Bannag
2121,18.284433447729786,122.10776336722468,0.3668582375478927,2,True,CUL-008,Cullit
2122,18.277200537343912,122.10713814131252,0.3845466726217061,2,True,CUL-009,Cullit
2123,18.298527210960003,122.08763327974688,0.3953878406708595,2,True,CUL-010,Cullit
2124,18.298892312708105,122.0883882730366,0.3383958234456573,2,True,LOM-001,Lomismo
2125,18.29785410010861,122.09813880097704,0.3837535014005602,2,True,LOM-002,Lomismo
2126,18.288106782839943,122.08191677211418,0.3220843672456576,2,True,LOM-003,Lomismo
2127,18.290979991443013,122.09694444329588,0.3931240657698057,2,True,LOM-004,Lomismo
2128,18.289716118944003,122.09723481313009,0.3982456140350877,2,True,LOM-005,Lomismo
2129,18.2899930419409,122.09846328916728,0.3834846519671422,2,True,LOM-006,Lomismo
2131,18.290856087606155,122.10905503789316,0.3917682926829268,2,True,LOM-007,Lomismo
2132,18.28228300444823,122.11174775429969,0.3531417437895762,2,True,LOM-008,Lomismo
2133,18.28364562401576,122.11325450121356,0.3473589973142345,2,True,LOM-009,Lomismo
2134,18.277290468377146,122.10704307947589,0.3833865814696485,2,True,LOM-010,Lomismo
2135,18.27729091010679,122.1071376789491,0.3978213507625272,2,True,AGA-003,Agani
2136,18.30791104897478,122.06582207172876,0.3771029954862536,2,True,AMM-001,Ammubuan
2137,18.29204938656763,122.07489493940857,0.3967479674796748,2,True,GUI-001,Guising
2138,18.297611273523945,122.08508354133544,0.3786046511627907,2,True,GUI-002,Guising
2139,16.494060725563426,121.0382194989488,0.3307776560788609,2,True,LAB-001,Labbi Camp
2140,16.482027049389806,121.03646781080424,0.3442298167409608,2,True,LAB-002,Labbi Camp
2141,16.48946416816082,120.9824509626172,0.3938506588579795,2,True,AMB-001,Ambaguio
2142,16.489222022472784,120.9854501988004,0.3962920046349942,2,True,AMB-002,Ambaguio
2143,16.53962299689387,121.03110862242303,0.3575252825698988,2,True,AMB-003,Ambaguio
2145,16.50647633834165,121.12089022556655,0.3272727272727272,2,True,MAG-001,Magsayssay
2146,16.45377026997618,120.98197774901286,0.3915005641218503,2,True,AMB-004,Ambaguio
2147,18.457316848527235,122.14655361781516,0.3834061135371179,2,True,AMM-002,Ammubuan
2149,19.43462914827934,121.5113286284308,0.3939393939393939,2,True,SAN-003,Santa Filomena
2150,19.42903887639346,121.51271284470327,0.3729468599033816,2,True,SAN-004,Santa Filomena
2152,16.542439366206,121.85688575399335,0.3801652892561983,2,True,NEM-001,Nemmatan
2153,16.5408797349085,121.85267817932922,0.3822584630590561,2,True,NEM-002,Nemmatan
2154,16.546754516642242,121.85264344477712,0.3148212426240888,2,True,NEM-003,Nemmatan
2155,16.540464309937008,121.85933373443424,0.3980765604374882,2,True,NEM-004,Nemmatan
2156,16.535551357701213,121.85345929644956,0.3561335244726602,2,True,NEM-005,Nemmatan
2158,16.557168922783344,121.8729177481273,0.3682531241691039,2,True,NEM-006,Nemmatan
2159,16.555017466992258,121.87621021452075,0.382851445663011,2,True,NEM-007,Nemmatan
2160,16.546939402002355,121.85339202079408,0.3778075762655045,2,True,NEM-008,Nemmatan
2161,16.56051000633002,121.87233602943776,0.343139619001688,2,True,NEM-009,Nemmatan
2162,16.546934247958095,121.85245496458252,0.3671875,2,True,NEM-010,Nemmatan
2163,16.54684438232458,121.85254920472345,0.3184643510054845,2,True,VIL-001,Villa Remedios
2164,16.55501696178934,121.87611650423872,0.3824948311509304,2,True,VIL-002,Villa Remedios
2165,16.546784121020607,121.87466485864314,0.3610785463071512,2,True,VIL-003,Villa Remedios
2166,16.611368794850605,121.86725889260178,0.3998294970161978,2,True,VIL-004,Villa Remedios
2167,16.60997819930552,121.8283653348768,0.3915282003276387,2,True,VIL-005,Villa Remedios
2168,16.55501898234838,121.87649134538655,0.3854945054945055,2,True,VIL-006,Villa Remedios
2169,16.556181812739556,121.87423547787732,0.3887305415479061,2,True,VIL-007,Villa Remedios
2170,16.547479628325895,121.85301399229972,0.3337908945321436,2,True,VIL-008,Villa Remedios
2171,16.542968289219043,121.85444626099728,0.3987068965517241,2,True,VIL-009,Villa Remedios
2172,16.611912614157518,121.86753692602416,0.3910788381742738,2,True,VIL-010,Villa Remedios
2173,16.541054310395538,121.8515526777141,0.3791728948679621,2,True,PAN-001,Panang
2174,16.63147344320163,121.8416410338044,0.3806639205233826,2,True,SIL-001,Silauan Sur
2175,16.547660390798256,121.85301292361645,0.3134133042529989,2,True,LAC-001,Lacab
2176,16.541683883163067,121.85098671585064,0.3799464445105623,2,True,PAN-002,Panang
2178,18.454191227911796,122.17545234742964,0.3658536585365853,2,True,AMM-003,Ammubuan
2179,18.51396202406528,122.20434413608706,0.3592890393567499,2,True,AMM-004,Ammubuan
2180,18.508592615761767,122.21706278813254,0.3966578715919085,2,True,AMM-005,Ammubuan
2181,18.449689427567275,122.1793564177493,0.3770491803278688,2,True,AMM-006,Ammubuan
2182,18.51962361712348,122.2183389187811,0.325,2,True,AMM-007,Ammubuan
2183,18.50558704922592,122.16923874343848,0.3977220956719818,2,True,AMM-008,Ammubuan
2184,18.52051479016244,122.21530329288696,0.3466606088141754,2,True,AMM-009,Ammubuan
2187,18.45352164948576,122.14666707012135,0.3982703686845699,2,True,AMM-010,Ammubuan
2188,18.517480605906226,122.16112894214494,0.3187294633077766,2,True,CAB-001,Cabaritan West
2189,18.5079639219118,122.21801294585975,0.3390364700585322,2,True,CAB-002,Cabaritan West
2190,16.51365293159117,121.11510725142328,0.3793484262838211,2,True,CAS-001,Casat
2191,16.505240034518675,121.12408667652316,0.3484602917341977,2,True,MAG-002,Magsayssay
2192,16.475316986414917,121.1225020434884,0.3867403314917127,2,True,MAG-003,Magsayssay
2193,16.467011837139385,120.98717804858504,0.3004739336492891,2,True,AMB-005,Ambaguio
2196,18.51165902124484,122.21553313265218,0.3864059590316573,2,True,CAB-003,Cabaritan West
2197,18.504434275370517,122.21679751058852,0.3318304779080252,2,True,CAB-004,Cabaritan West
2198,18.513051913919043,122.20283262386408,0.3763636363636363,2,True,CAB-005,Cabaritan West
2199,18.454289414742,122.17725117193362,0.3914656771799629,2,True,CAB-006,Cabaritan West
2201,16.469660848467495,120.98078329285096,0.3598039215686274,2,True,AMB-006,Ambaguio
2202,16.518025751851326,121.05980160929028,0.3031161473087819,2,True,LAB-003,Labbi Camp
2205,16.453779284467668,120.9829139615359,0.3511600471883602,2,True,AMB-007,Ambaguio
2206,16.513659691627478,121.11585651127852,0.3576512455516014,2,True,CAS-002,Casat
2207,16.506931461578077,121.12126047858727,0.3116716545532279,2,True,MAG-004,Magsayssay
2208,16.4652952999918,120.98719576982997,0.3945104465383039,2,True,AMB-008,Ambaguio
2210,18.45343681237276,122.1478985711702,0.370304114490161,2,True,CAB-007,Cabaritan West
2211,18.465307476585924,122.1754939676734,0.3191273465246068,2,True,CAB-008,Cabaritan West
2213,18.51953324408357,122.21833932931705,0.3647454774926378,2,True,CAB-009,Cabaritan West
2214,18.457226476517963,122.14655406443389,0.382262996941896,2,True,CAB-010,Cabaritan West
2215,18.461011855185728,122.14426248939446,0.3352919573999265,2,True,SAN-005,Santa Filomena
2216,18.23392705894079,121.6994643119495,0.3853804077573347,2,True,GUI-003,Guising
2217,18.233149043218138,121.70467130698226,0.3702224757558471,2,True,GUI-004,Guising
2218,18.243015127276596,121.68057681408644,0.3726829268292683,2,True,GUI-005,Guising
2219,17.165127133544935,121.5926368225548,0.3383128295254833,2,True,SOT-001,Sotero Nuesa
2220,17.153931393953634,121.55568536265368,0.3790686029043565,2,True,SOT-002,Sotero Nuesa
2221,17.166464349977467,121.61612848692536,0.3878535408901556,2,True,SOT-003,Sotero Nuesa
2222,17.16794432119235,121.6210999450793,0.3845386533665835,2,True,SOT-004,Sotero Nuesa
2223,17.162217739690057,121.62950875632887,0.3394237526352776,2,True,SOT-005,Sotero Nuesa
2224,17.148609013230054,121.60855298211212,0.3734505296371422,2,True,SOT-006,Sotero Nuesa
2225,17.090214631352474,121.51736905933252,0.3748558246828143,2,True,BAR-001,Baramban
2226,17.15156034328803,121.5910471176384,0.3389869355947742,2,True,SOT-007,Sotero Nuesa
2227,17.167519410660677,121.62505142793826,0.3123550844650546,2,True,SOT-008,Sotero Nuesa
2228,17.157372875022798,121.63471451120168,0.3290008123476848,2,True,RIZ-001,Rizal
2229,17.127160444389233,121.51529079038497,0.3715608125482129,2,True,BAR-002,Baramban
2230,17.151698433730235,121.55936855455948,0.3518216421968461,2,True,SOT-009,Sotero Nuesa
2231,17.160088205514995,121.57002009453588,0.3992477162815691,2,True,SOT-010,Sotero Nuesa
2232,17.178016065910676,121.60071866164812,0.3620755436856162,2,True,RIZ-002,Rizal
2233,17.14827597809168,121.61269137688474,0.3315761729045862,2,True,RIZ-003,Rizal
2234,17.169604743203976,121.58677454393413,0.3940744040989084,2,True,RIZ-004,Rizal
2235,17.16917988444648,121.61676640538452,0.3665008291873963,2,True,RIZ-005,Rizal
2236,17.169063343788082,121.6261681572892,0.3890717577353522,2,True,RIZ-006,Rizal
2237,17.157820267722744,121.63405321385235,0.3317683881064163,2,True,RIZ-007,Rizal
2238,16.483416492557684,121.04010605607296,0.3390887290167865,2,True,LAB-004,Labbi Camp
2240,18.559303216282384,122.15656597452625,0.3851294903926482,2,True,SAN-006,Santa Filomena
2241,18.550692461251774,122.15092313336103,0.3988884138520735,2,True,SAN-007,Santa Filomena
2242,18.51980436320069,122.21833809770222,0.323262839879154,2,True,SAN-008,Santa Filomena
2243,18.51917175191521,122.218340971437,0.3956133225020308,2,True,SAN-009,Santa Filomena
2244,18.516912425547023,122.21835123382982,0.3773431132844336,2,True,SAN-010,Santa Filomena
2245,16.99547160686006,121.69722399345204,0.350823672971324,2,True,PUL-001,Pulay
2246,16.985970522892085,121.69541121862832,0.3155959333765953,2,True,PUL-002,Pulay
2247,17.00048303538703,121.85433275755632,0.3938477054967221,2,True,SAN-001,San Manuel
2248,16.983328727844466,121.85753639511864,0.3797519007603041,2,True,MIN-001,Minanga
2249,16.829933823676132,121.77596968616857,0.3228501228501228,2,True,DAB-001,Dabburab
2250,16.821260493769365,121.77649458442347,0.3995726495726496,2,True,PIN-001,Pinoma
2251,16.825020470803604,121.78566700025668,0.3387010198604401,2,True,DAB-002,Dabburab
2253,19.3851505182742,121.39819813197036,0.3891380169407075,2,True,GUB-001,Gubu
2254,19.38276078131964,121.40383846487268,0.37852593266606,2,True,GUB-002,Gubu
2255,19.373411902373405,121.47247255142506,0.3682294037323623,2,True,GUB-003,Gubu
2256,16.973651029261084,121.69098852075408,0.3749759753988084,2,True,CON-001,Concepcion
2257,16.99947992014088,121.77515607920078,0.3867885334441213,2,True,TUR-001,Turod
2258,16.979403425173114,121.85061001077216,0.3988961364776718,2,True,MIN-002,Minanga
2259,16.951167701305568,121.76683021833452,0.3920071845532106,2,True,MAR-001,Marabulig Primero
2260,17.506971947667942,121.64098071430791,0.3397575380789555,2,True,RIZ-001,Rizal
2261,17.505035352808594,121.64852959772855,0.3433070866141732,2,True,RIZ-002,Rizal
2262,17.503589501989254,121.64854028999666,0.3977142857142857,2,True,RIZ-003,Rizal
2263,17.485366944194453,121.68022241094444,0.364957499314505,2,True,POB-001,Poblacion Tres
2264,17.482384206623035,121.6801497538924,0.3973509933774834,2,True,POB-002,Poblacion Tres
2265,17.473933055989402,121.6731482407351,0.3933649289099526,2,True,POB-003,Poblacion Tres
2266,16.444825636261186,121.14845107828904,0.3768885259289506,2,True,MAG-005,Magsayssay
2267,16.419472224580456,121.14251226118417,0.3911028730305839,2,True,MAG-006,Magsayssay
2268,16.393421436992888,121.12927979828004,0.3983739837398374,2,True,SAN-001,San Antonio South
2269,16.39196830268854,121.12845120434665,0.3811023622047244,2,True,SAN-002,San Antonio South
2270,16.383691657567574,121.13255521641642,0.3695375477301654,2,True,SAN-003,San Antonio South
2271,16.40441718956898,121.14649337189655,0.3844086021505376,2,True,SAN-004,San Antonio South
2272,16.4027343878967,121.12993973785636,0.3259464450600184,2,True,SAN-005,San Antonio South
