sample_id,latitude,longitude,ndvi,priority,assigned,assigned_drone,assigned_base
66,16.724675616155782,121.5444210734818,0.3637608397991784,2,True,LAC-003,Lacab
67,16.724688163839726,121.54620290272612,0.3070806512684589,2,True,PIN-003,Pinoma
68,16.72922967088106,121.52394087194617,0.364012885411873,2,True,VIL-001,Villa Fugu
69,16.729050275929225,121.52412982659848,0.3582887700534759,2,True,VIL-002,Villa Fugu
70,16.730348882770734,121.52880921187013,0.3991525423728813,2,True,VIL-003,Villa Fugu
71,16.72300063423379,121.53758751318443,0.3963155408597071,2,True,SAN-001,San Andres
72,16.72477853248807,121.54620221780534,0.3670934454423848,2,True,SAN-002,San Andres
73,16.725513355369234,121.54788479560784,0.3824401368301026,2,True,SAN-003,San Andres
74,16.72514288207172,121.53381976567869,0.3816377171215881,2,True,NEM-002,Nemmatan
75,16.725242565036925,121.53513199915666,0.3951445086705202,2,True,NEM-003,Nemmatan
76,16.72452094938573,121.53532508024963,0.3362193362193362,2,True,VIL-003,Villa Remedios
77,16.72530819617541,121.54441627307594,0.3465727098014093,2,True,MAR-002,Marabulig Primero
78,16.725589869981054,121.54591471044164,0.3881748071979434,2,True,MAR-003,Marabulig Primero
79,16.72550148164543,121.5461967382864,0.3217231897341888,2,True,CON-001,Concepcion
80,16.79273061988691,121.62383824322912,0.3944664031620553,2,True,CON-002,Concepcion
81,16.76930099687944,121.32758377235498,0.3562130177514793,2,True,LAG-001,Lagawe
82,16.728502376767057,121.35588639533609,0.3847490766891158,2,True,LAG-002,Lagawe
83,16.76705648431063,121.39767161317886,0.3903548680618744,2,True,LAG-003,Lagawe
84,16.76131840086477,121.39190419652894,0.3036475603979157,2,True,MAY-002,Mayoyao
85,16.751843029349597,121.38204174116242,0.3740710156895128,2,True,MAY-003,Mayoyao
86,16.750662444443336,121.38130137912958,0.3874732079066444,2,True,KIA-001,Kiangan
87,16.757305124624335,121.38715433389348,0.3454545454545454,2,True,KIA-002,Kiangan
88,16.742288903680087,121.4084770462993,0.3952424519670631,2,True,KIA-003,Kiangan
89,16.807458359861037,121.4698571870159,0.372020226342403,2,True,CON-003,Concepcion
90,16.76875803775212,121.39568752493048,0.3828920570264765,2,True,BAN-001,Banaue
91,16.772597708476777,121.4013773348917,0.2784503631961259,1,True,DIA-001,Diadi
92,18.064549865142347,121.93001957686003,0.3824986241056687,2,True,LAT-001,Lattac
93,18.00320342355326,121.88495994279594,0.2916201117318436,1,True,DAL-001,Dalin
94,18.00247938296579,121.8847755971316,0.3700616165277274,2,True,LAT-002,Lattac
95,17.999706685092026,121.88979874094528,0.380352644836272,2,True,LAT-003,Lattac
96,18.00758935502313,121.89333855975975,0.338358458961474,2,True,MAC-001,Macapil
97,18.004072498050373,121.89468280562026,0.3387903592542065,2,True,MAC-002,Macapil
98,18.00182349122956,121.89649134729268,0.3885220924327069,2,True,MAC-003,Macapil
99,17.995212239084218,121.87830458645722,0.3750282230751863,2,True,MUN-001,Mungo East
100,17.984360844185073,121.87714545305522,0.3426713356678339,2,True,MUN-002,Mungo East
101,17.994440016304395,121.90125951612252,0.3538807649043869,2,True,MUN-003,Mungo East
102,17.983504736537125,121.90123276239738,0.3846153846153846,2,True,SAN-001,San Luis
103,17.982961447169306,121.90104724653908,0.389775712265104,2,True,SAN-002,San Luis
104,17.992425927311952,121.99647260518996,0.3893004115226337,2,True,SAN-003,San Luis
105,17.96994883755857,121.86977648788044,0.3628857018687527,2,True,RIZ-001,Rizal
106,17.97206954681233,121.87703428697344,0.3649268399213802,2,True,RIZ-002,Rizal
107,17.961227966962376,121.87757491453662,0.3830306316074817,2,True,RIZ-003,Rizal
108,17.94050768940761,121.87326809720456,0.370442824115241,2,True,BAL-001,Balong
109,17.939434743039197,121.8752576028516,0.3416518122400475,2,True,BAL-002,Balong
110,18.016404168196942,121.9179367408896,0.3774905761981691,2,True,BAL-003,Balong
111,18.015948621497525,121.91727832458623,0.387822270981898,2,True,POB-001,Poblacion
112,17.99997681553118,121.92162602724122,0.3400642496558054,2,True,QUI-001,Quibal
113,18.00025738104001,121.92332439609147,0.3617619493908153,2,True,QUI-002,Quibal
114,18.019006954731957,121.93095613747984,0.3192741539970574,2,True,QUI-003,Quibal
115,18.009307112622878,121.9419712760109,0.3122977346278317,2,True,POB-002,Poblacion
116,17.996294355609653,121.90955928466876,0.3757661480433757,2,True,POB-003,Poblacion
117,17.988782479520367,121.90762215491394,0.369047619047619,2,True,KAB-001,Kabugao
118,17.98850977287907,121.90734050728146,0.3831305077633235,2,True,KAB-002,Kabugao
119,17.986497432873648,121.91915802056086,0.3976491461521401,2,True,ABB-001,Abbuatan
120,18.00757657042966,121.95614957405716,0.3635981504833964,2,True,ABB-002,Abbuatan
121,17.951447316177948,121.92182615159984,0.3015732328827831,2,True,ABB-003,Abbuatan
122,17.927496472649995,121.93792649609487,0.2856354607320213,1,True,DAL-002,Dalin
123,17.927879578123097,121.94188945537712,0.2760023242300988,1,True,DAL-003,Dalin
124,17.930602531833333,121.9440447593247,0.3282362246243079,2,True,ARC-001,Arcon
125,17.935545249675112,121.9898068632219,0.3494675701839303,2,True,ARC-002,Arcon
126,17.930998073339715,121.98435668018205,0.3139300750503386,2,True,ARC-003,Arcon
127,17.930900782057638,121.8841861003652,0.3943502824858757,2,True,APP-001,Appas
128,17.97526566682023,121.9145990536928,0.2712887778471788,1,True,DAB-001,Dabbac Grande
129,17.96221400588281,121.92402715884609,0.3636363636363636,2,True,APP-002,Appas
130,17.97309191353642,121.93000509467116,0.338109544719205,2,True,APP-003,Appas
131,17.97869759247071,121.9981556588982,0.3553992552751344,2,True,MIN-002,Minanga
132,16.746346646950446,121.45487036593607,0.3699821017642546,2,True,PUL-001,Pulay
133,16.74201966931876,121.45631212612992,0.3939636218269038,2,True,PUL-002,Pulay
134,16.728359330873342,121.4423545587422,0.2496674057649667,1,True,SAG-001,Sagat
135,16.737786898352844,121.4462170635272,0.3950536222368133,2,True,PUL-003,Pulay
136,16.731592610315605,121.45170682587764,0.3854595336076817,2,True,LUN-001,Luna
137,16.75053148747772,121.45858840250553,0.3941353036250288,2,True,LUN-002,Luna
138,16.73919659791336,121.45342739925115,0.3800460154779335,2,True,LUN-003,Luna
139,16.73606362086428,121.44538694672828,0.3615167819625929,2,True,PIS-001,Pisang
140,16.69218747483294,121.32366198091542,0.3194570135746606,2,True,BAN-002,Banaue
141,16.953988861022207,121.9134018896668,0.3920829406220547,2,True,NAG-002,Nagbalayan Aguinaldo
142,16.953808101922057,121.91340292843138,0.3952995977133178,2,True,NAG-003,Nagbalayan Aguinaldo
143,16.961999981962492,121.92424985277506,0.2479948668591594,1,True,NAG-001,Nagbalayan Aguinaldo
144,16.95636665848012,121.91864724200444,0.3031825795644891,2,True,MAL-003,Mallabo
145,16.917467764589645,121.9292914476392,0.341867469879518,2,True,MIN-001,Minanga
146,16.907728110611835,121.98680589162316,0.3905228758169934,2,True,DIW-002,Diwas
147,16.87066879645057,121.88215193646354,0.3969716919025675,2,True,DAB-001,Dabburab
148,16.87334077039824,121.8915231325298,0.3845358158779415,2,True,DAB-002,Dabburab
149,16.87094249294999,121.88261966586292,0.3865213082259663,2,True,DAB-003,Dabburab
150,16.847586161427788,121.87571764955456,0.2494919846466471,1,True,DIS-001,Disimuray
151,16.860277164255162,121.89929605401356,0.3111888111888112,2,True,RIZ-001,Rizal
152,16.85846755040234,121.89893107754104,0.2471516213847502,1,True,DIS-002,Disimuray
153,16.859216227427638,121.9037137325436,0.3661336613366133,2,True,RIZ-002,Rizal
154,16.842431968066133,121.87527881946218,0.3990836749457439,2,True,RIZ-003,Rizal
155,16.841738678141585,121.88072640481252,0.3616880975931421,2,True,MIN-002,Minanga
156,16.835834272237268,121.87531778227702,0.3257548845470692,2,True,MIN-003,Minanga
157,16.827710897666762,121.87733650366836,0.3883178741539232,2,True,LAB-001,Labinab Pequeño
158,16.845569316196435,121.8870860477864,0.2235781717706654,1,True,DIS-003,Disimuray
159,16.84485847701516,121.8893427254628,0.3726304855881589,2,True,LAB-002,Labinab Pequeño
160,16.842829792932257,121.89864613002794,0.3541733805994199,2,True,LAB-003,Labinab Pequeño
161,16.84355585358942,121.89920505861814,0.3984306887532694,2,True,NAP-001,Napaccu Pequeño
162,15.799439645739652,121.33662507270998,0.399670148433205,2,True,ZIG-001,Zig Zag Gate
163,15.798162395972792,121.4575118419532,0.3721413721413721,2,True,DIL-001,Dilasag
164,15.800955018976818,121.32214509079574,0.3681792073520964,2,True,ZIG-002,Zig Zag Gate
165,15.80095573974674,121.32223842396186,0.3942614240170032,2,True,ZIG-003,Zig Zag Gate
166,15.821425368565045,121.33989931170628,0.3040752351097178,2,True,TYA-001,Tyan
167,15.776704770601546,121.34175699781667,0.3708609271523179,2,True,TYA-002,Tyan
168,15.771478565565502,121.3557051453216,0.3440366972477064,2,True,TYA-003,Tyan
169,15.756255293933943,121.3384702851479,0.2147487844408427,1,True,SAN-001,Santa Fe
170,15.747307815213654,121.35030078193712,0.2220806794055201,1,True,SAN-002,Santa Fe
171,15.789262390416976,121.46420629060788,0.2865961199294533,1,True,DIP-001,Dipintin
172,15.820280160311912,121.46677293950091,0.2875536480686695,1,True,DIP-002,Dipintin
173,15.82832645985771,121.50601601772856,0.361376673040153,2,True,DIL-002,Dilasag
174,15.79943355426798,121.47113043685444,0.3430079155672823,2,True,DIL-003,Dilasag
175,15.74667701726239,121.39901701118916,0.3906420021762786,2,True,TEN-001,Tenodan
176,15.744410015213676,121.4103260618106,0.300944669365722,2,True,TEN-002,Tenodan
177,15.734464410524508,121.40975018094892,0.3296973002454322,2,True,TEN-003,Tenodan
178,15.747209084271788,121.43494037326666,0.3187865886109632,2,True,TUB-001,Tublay
179,15.741377671679436,121.44095726155078,0.3995327102803738,2,True,TUB-002,Tublay
180,15.784599828612386,121.46946830113868,0.3760750586395621,2,True,TUB-003,Tublay
181,15.781364099458768,121.47201265646348,0.3136200716845878,2,True,ADI-001,Adinaonao
182,15.78384407498754,121.503728892802,0.2963963963963964,1,True,DIP-003,Dipintin
183,15.780359631391027,121.49647420617832,0.2686832740213523,1,True,SAN-001,Santo Niño
184,15.764998266457637,121.44544339427569,0.3676814988290398,2,True,ADI-002,Adinaonao
185,15.766035230478453,121.47707387860756,0.2703826955074875,1,True,SAN-002,Santo Niño
186,15.759710356712752,121.4773077016038,0.1352601156069364,1,True,SAN-003,Santo Niño
187,15.75728726609028,121.50588342347714,0.3607632677400119,2,True,ADI-003,Adinaonao
188,15.741538525724453,121.48948113584952,0.2744588744588744,1,True,MAC-001,Macalong
189,15.734309841237296,121.48972114844146,0.3630640083945435,2,True,ATO-001,Atok
190,15.732780574941096,121.49075889559096,0.3554266777133388,2,True,ATO-002,Atok
191,15.733756389949976,121.5012029876967,0.3406265539532571,2,True,ATO-003,Atok
192,17.714537712894455,121.7479555878471,0.3935483870967742,2,True,MIN-003,Minanga
193,17.694199035651085,121.74715379511083,0.365792759051186,2,True,RIZ-001,Rizal
194,17.686333456980574,121.74664265701426,0.3061128156714656,2,True,RIZ-002,Rizal
195,17.688067242929808,121.74927045039937,0.2776451869530628,1,True,LAN-001,Lanna
196,17.68626228744072,121.7496600537578,0.3909947643979057,2,True,RIZ-003,Rizal
197,17.705805642140994,121.75329631662964,0.3539488320355951,2,True,SOT-001,Sotero Nuesa
198,17.706149971817286,121.76489147783512,0.3854834572967427,2,True,SOT-002,Sotero Nuesa
199,17.70325894717417,121.7941405396755,0.3779188392654727,2,True,SOT-003,Sotero Nuesa
200,17.699137739006183,121.8000138128023,0.3736170212765957,2,True,RIZ-001,Rizal
201,17.692073387001102,121.7975151038724,0.3991111111111111,2,True,RIZ-002,Rizal
202,17.694988674471638,121.8162583111988,0.3946811014356319,2,True,RIZ-003,Rizal
203,17.682831909592633,121.7502494396668,0.3124440465532677,2,True,BAR-001,Baramban
204,17.673681820005825,121.7325896382642,0.3982651796778191,2,True,BAR-002,Baramban
205,17.681774212709254,121.7688291660802,0.3662710460943969,2,True,BAR-003,Baramban
206,17.670870828157955,121.7594763201074,0.235576923076923,1,True,LAN-002,Lanna
207,17.67293224638125,121.77115188442362,0.3466317854807063,2,True,CAL-001,Caliguian
208,17.65902411252179,121.7298643845176,0.3471760797342192,2,True,CAL-002,Caliguian
209,17.6557812161677,121.7314895834642,0.3988165680473373,2,True,CAL-003,Caliguian
210,17.65727550567383,121.7390201334145,0.3339759036144578,2,True,PIS-002,Pisang
211,17.65644286811975,121.73600953633355,0.3602630342883983,2,True,PIS-003,Pisang
212,17.65590549992723,121.73676738372929,0.3901470931590007,2,True,BAR-001,Baramban
213,17.660734176919643,121.74286089648818,0.3956356736242884,2,True,BAR-002,Baramban
214,17.65782313953775,121.73986468776155,0.3674832962138085,2,True,BAR-003,Baramban
215,17.65128708369095,121.7352914430181,0.3592282305153592,2,True,LEN-001,Lenzon
216,17.647301783034223,121.74804405854046,0.3999488883209813,2,True,LEN-002,Lenzon
217,17.664621279637164,121.77167966422763,0.3495095508518327,2,True,LEN-003,Lenzon
218,17.662340281365356,121.76820728732127,0.3862310385064177,2,True,PIS-002,Pisang
219,17.65943787101934,121.76653026998034,0.3689813694652795,2,True,PIS-003,Pisang
220,17.65891982230672,121.77039864648522,0.37863121614968,2,True,ROX-001,Roxas
221,17.71500549407227,121.69486569637294,0.3932253313696612,2,True,KAB-003,Kabugao
222,17.709554906558036,121.7180059548576,0.3947165939984611,2,True,CAL-001,Calabasa
223,17.669136833836653,121.68718423337044,0.3741545033819864,2,True,CAL-002,Calabasa
224,17.66917258864554,121.69255722429558,0.3324287652645861,2,True,CAL-003,Calabasa
225,17.667463146322483,121.69370077726984,0.3957205465326115,2,True,TIN-001,Tinglayan
226,17.681574399301777,121.72329535592658,0.3956043956043956,2,True,ROX-002,Roxas
227,17.657352160195654,121.69528192872266,0.386117136659436,2,True,ROX-003,Roxas
228,17.66178820716078,121.69647538902478,0.3955518603200997,2,True,TIN-002,Tinglayan
229,17.649900235976567,121.68902035526,0.398409255242227,2,True,TIN-003,Tinglayan
230,17.664195550192403,121.85086811644427,0.3413461538461538,2,True,SAN-003,San Manuel
231,17.65688372062923,121.85232851518673,0.3960171414166876,2,True,TUR-001,Turod
232,17.65425031151265,121.85017712201754,0.3270365997638725,2,True,TUR-002,Turod
233,17.660295219395167,121.86399609632284,0.3596512472753693,2,True,TUR-003,Turod
234,17.638068515616286,121.70371494053605,0.3702460850111856,2,True,NAP-002,Napaccu Pequeño
235,17.63689808707092,121.70438306808794,0.3529534543936548,2,True,NAP-003,Napaccu Pequeño
236,17.637082534741147,121.70494725762477,0.3529645841623557,2,True,VIL-003,Villa Lucban
237,17.642815776471195,121.71103282769862,0.3720316622691293,2,True,DIW-003,Diwas
238,17.636304196189958,121.72418005977627,0.3932282936640965,2,True,PAL-001,Palanan
239,17.629350792000544,121.72498296429576,0.3376146788990826,2,True,PAL-002,Palanan
240,17.62512481409606,121.7283112689725,0.3799533799533799,2,True,PAL-003,Palanan
241,17.619241724258064,121.68556659459564,0.3277060575968222,2,True,TAG-001,Tagudtud
242,17.620600300614193,121.71345255214226,0.3819410912602607,2,True,TAG-002,Tagudtud
243,17.605657141736856,121.70856397911388,0.3680555555555556,2,True,TAG-003,Tagudtud
244,17.602587128889134,121.70896273924252,0.3579617834394904,2,True,BAN-003,Banaue
245,17.598841524983026,121.68910656182008,0.323037323037323,2,True,LAG-001,Lagangilang
246,17.595336809905298,121.70581044330976,0.2432201580183643,1,True,LAN-001,Lanna
247,17.59595274804041,121.71711367239888,0.3956232159847764,2,True,LAG-002,Lagangilang
248,17.595044179195018,121.71636624722382,0.3594821020563595,2,True,LAG-003,Lagangilang
249,17.586522662473293,121.72622587057208,0.3521323700769052,2,True,AGU-001,Aguet Sur
250,17.572806623693612,121.68788096441692,0.398529739362887,2,True,AGU-002,Aguet Sur
251,17.57227379308643,121.68929806312384,0.3805356669318483,2,True,AGU-003,Aguet Sur
252,17.564408442864416,121.70254455442264,0.3992583436341162,2,True,BUC-001,Bucay
253,17.572018191411154,121.71926106803056,0.3733758274086786,2,True,BUC-002,Bucay
254,17.56304064234612,121.71451934851726,0.3244524723413863,2,True,BUC-003,Bucay
255,17.63707152809697,121.73105505428568,0.3383113153360138,2,True,LA -001,La Paz
256,17.636623935043655,121.7317179502474,0.3673188206117387,2,True,LA -002,La Paz
257,17.638613878825097,121.74612475551038,0.3305480462029982,2,True,LA -003,La Paz
258,17.63735426232654,121.76130818543074,0.3844515441959531,2,True,BAG-001,Bagaong
259,17.62722824935271,121.76062336865932,0.3605633802816901,2,True,BAG-002,Bagaong
260,17.632590729295107,121.7654877598453,0.3983548766157462,2,True,BAG-003,Bagaong
261,17.66174885867377,121.7748099406116,0.3544394191859081,2,True,WES-001,West
262,17.656323801031604,121.77437533546684,0.3872909698996655,2,True,WES-002,West
263,17.655058638048107,121.77438389832948,0.3761115116558519,2,True,WES-003,West
264,17.655059224392705,121.77447815708511,0.3529980657640232,2,True,TAY-001,Tayum
265,17.655269996888794,121.79398919563737,0.2906976744186046,1,True,CON-001,Concong
266,17.661162456553296,121.79696647421044,0.3859115375614322,2,True,TAY-002,Tayum
267,17.64708835333456,121.80092459225352,0.3420031941592517,2,True,TAY-003,Tayum
268,17.722210955753447,121.81956884359327,0.3259889834752128,2,True,SUR-001,Surrate
269,17.72092309846476,121.83089309707528,0.3973941368078176,2,True,SUR-002,Surrate
270,17.716977714616032,121.85147539367546,0.3052306334142573,2,True,SUR-003,Surrate
271,17.7138565017476,121.85866173109474,0.344116995346776,2,True,ABU-001,Abucay
272,17.709869762327774,121.85689536375338,0.3536480686695279,2,True,ABU-002,Abucay
273,17.703154834149245,121.85222337770357,0.3432984554060787,2,True,ABU-003,Abucay
274,17.702283528649446,121.85779200299392,0.3725490196078431,2,True,SAN-001,San Gregorja
275,17.697911118151055,121.8518795540484,0.3942987457240593,2,True,SAN-002,San Gregorja
276,17.723192606561497,121.86341199987204,0.3273885350318471,2,True,SAN-003,San Gregorja
277,17.71310477318855,121.86932187800942,0.3828863346104725,2,True,MAC-001,Macayepyep
278,17.698432534525864,121.86385077467828,0.3629185951538252,2,True,MAC-002,Macayepyep
279,17.69183052244749,121.86304373411396,0.3966369930761622,2,True,NAM-001,Namarabar
280,17.69521177040112,121.86952820564332,0.3222028407675056,2,True,NAM-002,Namarabar
281,17.692863194293505,121.86973147095703,0.3962080700048614,2,True,NAM-003,Namarabar
282,17.674352111196818,121.82610367112864,0.2752136752136752,1,True,CON-002,Concong
283,17.60395486661841,121.7530549371894,0.3839513439278006,2,True,LIN-001,Lingtan
284,17.602425142107748,121.75410201960032,0.3811881188118812,2,True,LIN-002,Lingtan
285,17.604487202453736,121.7658673775424,0.3828316610925306,2,True,LIN-003,Lingtan
286,17.62318648542169,121.79382564922624,0.3612334801762114,2,True,PAT-001,Patucannay
287,17.642732811112328,121.79803144585816,0.3842022823897963,2,True,PAT-002,Patucannay
288,17.641394483888554,121.80086801147982,0.3961661341853035,2,True,PAT-003,Patucannay
289,17.618315240138962,121.78056962593956,0.3800271125169453,2,True,TAD-001,Tadian
290,17.615426912942397,121.78115448388938,0.3320964749536178,2,True,TAD-002,Tadian
291,17.61195028881754,121.77429827563115,0.3184130213631739,2,True,TAD-003,Tadian
292,17.60278014364035,121.79678829692932,0.3866765909936732,2,True,QUI-001,Quilliat
293,17.594220301639442,121.72871613870188,0.3773416592328278,2,True,QUI-002,Quilliat
294,17.590196816806156,121.74966288725624,0.3603024574669187,2,True,QUI-003,Quilliat
295,17.600511555904248,121.76598861912532,0.3665329242388482,2,True,CAB-001,Cabuluan
296,17.566606966478997,121.73503310957716,0.3006796344035622,2,True,CAB-002,Cabuluan
297,17.563584974437664,121.72883598216548,0.3970403812390268,2,True,CAB-003,Cabuluan
298,17.561554166793766,121.73629297961774,0.2979269496544916,1,True,LAN-002,Lanna
299,17.574809019670464,121.7601329125182,0.3789864029666254,2,True,MAC-003,Macayepyep
300,17.569428088384008,121.75234949811428,0.3804592525889239,2,True,CAB-001,Cabayogan
301,17.589671604670386,121.78132726778988,0.3431348118614503,2,True,CAB-002,Cabayogan
302,17.605551695844632,121.74833216101176,0.2468344022364742,1,True,LIB-001,Libag
303,17.62135547373011,121.7608519756283,0.3392898052691867,2,True,CAL-001,Calungbayan
304,17.62118006029221,121.76170137589617,0.3693473478367147,2,True,CAL-002,Calungbayan
305,17.611623402026574,121.76534768253936,0.3693379790940767,2,True,CAL-003,Calungbayan
306,17.635217204747246,121.78092726476557,0.2662629419808556,1,True,CON-003,Concong
307,17.641393910596854,121.8007737589086,0.3992610302108237,2,True,MAR-001,Marcos
308,17.641845979461973,121.81575760034325,0.3730436813828545,2,True,MAR-002,Marcos
309,17.6352023874272,121.80807221765711,0.3927392739273927,2,True,MAR-003,Marcos
310,17.623362758577027,121.80796152565588,0.3641834405478315,2,True,ESP-001,Espiritu
311,17.618925083248183,121.77689001054556,0.3971856559237403,2,True,ESP-002,Espiritu
312,17.612762441224564,121.77410431141848,0.3937947494033413,2,True,ESP-003,Espiritu
313,17.60654230845236,121.79129756919797,0.3966673880112529,2,True,CAL-001,Cali
314,17.598465864635,121.74253856692636,0.3281360737065911,2,True,CAB-003,Cabayogan
315,17.59882743356065,121.77127712266402,0.378003696857671,2,True,CAL-002,Cali
316,17.5868071512677,121.77116991728502,0.3532934131736527,2,True,CAL-003,Cali
317,17.57515873631104,121.72979157688548,0.3518235422581349,2,True,CER-001,Cervantes
318,17.574884606657974,121.72932239164318,0.3675090252707581,2,True,CER-002,Cervantes
319,17.566671151668434,121.74511375522124,0.3355048859934853,2,True,CER-003,Cervantes
320,17.62127042895968,121.76170075922224,0.3879990437485058,2,True,TON-001,Tonoton
321,17.62213854958239,121.77045965275715,0.3891412502703872,2,True,TON-002,Tonoton
322,17.612600350458038,121.76260806943588,0.3325488350200047,2,True,TON-003,Tonoton
323,17.60406122091043,121.77001665639716,0.3993514592167623,2,True,PAN-001,Pandon
324,17.641813006631683,121.79539836508012,0.30339207883267,2,True,PAN-002,Pandon
