sample_id,latitude,longitude,ndvi,priority,assigned,assigned_drone,assigned_base
1184,17.225910549290823,121.92367459925012,0.3773946360153257,2,True,MAL-001,Mallabo
1185,17.22959910545012,121.93747836693308,0.3870682019486271,2,True,MAL-002,Mallabo
1186,17.305322614692578,121.91775659329464,0.386271870794078,2,True,MAL-003,Mallabo
1187,17.294047322043422,121.92186800597575,0.3733862959285005,2,True,DIW-001,Diwas
1188,17.231092270857452,121.91245277479476,0.3244618395303327,2,True,MIN-001,Minanga
1189,17.233650718597993,121.91761055899175,0.3716216216216216,2,True,MIN-002,Minanga
1190,17.22609080129397,121.92357950916276,0.3763691447215101,2,True,MIN-003,Minanga
1191,17.241961945010537,121.93383358067392,0.3211356466876972,2,True,DIW-002,Diwas
1192,17.23037064307585,121.92957384569192,0.3991655076495132,2,True,DIW-003,Diwas
1193,17.23387092431913,121.89165148595929,0.3546250295718003,2,True,CAL-002,Caliguian
1194,17.2967206016425,121.93163700922842,0.3929784824462061,2,True,CAL-003,Caliguian
1195,17.294559063154075,121.93306070635462,0.3828145783453046,2,True,TUR-001,Turod
1196,17.292849398056518,121.9344817687448,0.335740072202166,2,True,TUR-002,Turod
1197,17.226615941662875,121.92037887933073,0.3068024062933827,2,True,TUR-003,Turod
1198,17.22609029838225,121.92348546555992,0.3140117672695576,2,True,LAB-001,Labinab Pequeño
1199,17.22554501550133,121.92292434560903,0.3918887601390498,2,True,LAB-002,Labinab Pequeño
1201,17.22976693721165,121.9350321413259,0.3903002309468822,2,True,LAB-003,Labinab Pequeño
1202,17.223380004721303,121.89039741887945,0.3447602516814927,2,True,MIN-001,Minanga
1203,17.192558481824086,121.89001698622629,0.325466638060502,2,True,MIN-002,Minanga
1204,17.220574256306136,121.92295313828164,0.3612903225806451,2,True,MIN-003,Minanga
1205,17.216033212657823,121.9188416136756,0.362592842673869,2,True,NAP-001,Napaccu Pequeño
1206,17.215767126409105,121.91978357196766,0.3134695887712386,2,True,NAP-002,Napaccu Pequeño
1207,17.191400927007386,121.90976983956782,0.3729917498914459,2,True,NAP-003,Napaccu Pequeño
1208,17.18318775409546,121.91188642709778,0.3696174863387978,2,True,NAG-001,Nagbalayan Aguinaldo
1209,17.186218198189266,121.92080122190376,0.3935361216730038,2,True,NAG-002,Nagbalayan Aguinaldo
1210,17.181734611113853,121.9105785764026,0.3542083055740617,2,True,NAG-003,Nagbalayan Aguinaldo
1211,19.42877097087634,121.51309621744166,0.3946251768033946,2,True,CAB-003,Cabaritan West
1212,19.360493932137633,121.52751942884969,0.3638344226579521,2,True,AMM-001,Ammubuan
1213,17.242673795564826,121.94887835262668,0.3537154989384288,2,True,CAL-001,Calabasa
1214,17.217520540729453,121.89315957806592,0.3818493150684932,2,True,CAL-002,Calabasa
1215,17.191401435333212,121.90986386521718,0.3642207936156063,2,True,CAL-003,Calabasa
1216,17.18439502980407,121.91789699335078,0.3620178041543027,2,True,LUN-001,Luna
1217,17.199737271506425,121.947804538135,0.3992028529473463,2,True,LUN-002,Luna
1218,17.18252562597178,121.90643689282882,0.365482233502538,2,True,LUN-003,Luna
1219,16.272070078389056,121.11939481407572,0.3848531684698609,2,True,SAN-001,San Antonio South
1220,16.117285803629564,121.02972292014616,0.3010348071495766,2,True,SAN-003,Santa Fe
1221,16.11421387364529,121.08938900271497,0.3158231902626521,2,True,LAT-001,Latar Noc-Nor
1222,16.179588296108278,120.94860229230493,0.3211100099108028,2,True,LAT-002,Latar Noc-Nor
1224,16.18070703535657,120.9615871241684,0.3276108726752503,2,True,LAT-003,Latar Noc-Nor
1226,16.176307671715307,120.97397397283264,0.3999213527329925,2,True,ALL-001,Allavan
1227,16.173374719478964,120.9696095429849,0.3759213759213759,2,True,ALL-002,Allavan
1228,16.1732843739024,120.9696104661692,0.3544877606527651,2,True,ALL-003,Allavan
1229,16.17662225299847,120.95022237227312,0.3016978667827601,2,True,SAN-002,San Antonio South
1230,16.18432083718698,120.96155002840077,0.3435722411831627,2,True,SAN-003,San Antonio South
1233,16.18440670021961,120.96108164069318,0.3670150987224158,2,True,MAC-001,Macalong
1234,16.17979193286444,120.96038102859616,0.3099099099099099,2,True,MAC-002,Macalong
1235,16.179376036420173,120.96412525603571,0.3564102564102564,2,True,MAC-003,Macalong
1238,16.17615701370279,120.94882472115472,0.3897861195984286,2,True,BOK-001,Bokod
1240,16.13710603834924,120.95633173669738,0.3945868945868946,2,True,BOK-002,Bokod
1241,16.163741960018925,120.94502623715374,0.3566502463054187,2,True,BOK-003,Bokod
1242,16.138183906192932,120.955666321924,0.3385546457814168,2,True,LAB-001,Labbi Camp
1247,16.159730525303512,120.95067702891984,0.3671920607122008,2,True,LAB-002,Labbi Camp
1248,16.138184802559465,120.95575979191396,0.3198243836541709,2,True,LAB-003,Labbi Camp
1250,16.170913433533304,120.94850487397126,0.3705791901588929,2,True,MAG-001,Magsayssay
1251,16.16038721667621,120.9531944770799,0.3882230328295987,2,True,MAG-002,Magsayssay
1252,16.157116827012445,120.9513583745719,0.3747203579418344,2,True,MAG-003,Magsayssay
1253,16.14269713002455,120.94580447448668,0.3678696158323632,2,True,AMB-001,Ambaguio
1254,16.138458526735224,120.95603742022551,0.3624388407978923,2,True,AMB-002,Ambaguio
1256,16.16039200233474,120.94431294454296,0.3515659461843846,2,True,AMB-003,Ambaguio
1257,16.137194591316145,120.95614387055632,0.3665644171779141,2,True,ZIG-001,Zig Zag Gate
1259,19.369797893176937,121.48326359861294,0.384907091391733,2,True,AMM-002,Ammubuan
1260,19.077757271007908,121.20808896912663,0.3834254143646409,2,True,AMM-003,Ammubuan
1261,19.073501520540745,121.20708954744724,0.387645478961504,2,True,GUB-001,Gubu
1262,19.07305725256622,121.20785446068852,0.3809090909090909,2,True,GUB-002,Gubu
1263,19.079601505612903,121.22127701560896,0.3457350272232305,2,True,GUB-003,Gubu
1264,19.065737611944108,121.20764811789292,0.3723932472691162,2,True,SAN-001,Santa Marcela
1265,19.06602890964334,121.2097352666442,0.3658104517271922,2,True,SAN-002,Santa Marcela
1266,19.065938577780877,121.2097362366327,0.3666077738515901,2,True,SAN-003,Santa Marcela
1267,19.063946665002707,121.20928256656032,0.3871938117748174,2,True,PUD-001,Pudtol
1268,19.062124340743708,121.20768695773612,0.3889143380668804,2,True,PUD-002,Pudtol
1269,19.06716078833,121.21466381572954,0.3483365949119373,2,True,PUD-003,Pudtol
1270,19.07801307742702,121.2345968264524,0.3899240855762595,2,True,FLO-001,Flora
1271,19.0775708855,121.245053777884,0.3904674610449129,2,True,FLO-002,Flora
1272,19.077572694673705,121.2452438004591,0.3991989319092123,2,True,FLO-003,Flora
1273,19.070174384454255,121.24627186644788,0.3937153419593345,2,True,BAN-001,Bannag
1274,19.070290904106844,121.24902612650284,0.3853572994300745,2,True,BAN-002,Bannag
1275,19.067468892696827,121.2467754047473,0.3678391959798995,2,True,BAN-003,Bannag
1276,19.067658590558615,121.24772356215163,0.3999092147072174,2,True,FUL-001,Fula
1277,19.06929362362894,121.24865653745827,0.3971486761710794,2,True,FUL-002,Fula
1278,19.06893228867184,121.24866033375406,0.3820598006644518,2,True,FUL-003,Fula
1279,19.064312631773205,121.2473786746456,0.3818369453044375,2,True,MAC-001,Macupit
1280,19.062858262014583,121.2464438361493,0.3333333333333333,2,True,MAC-002,Macupit
1281,19.061150987737648,121.2097876381866,0.396551724137931,2,True,MAC-003,Macupit
1282,19.05952316914546,121.20961509346633,0.3847558192606116,2,True,TAB-001,Tabungaw
1283,19.057047264642012,121.21515212059684,0.3979836773883821,2,True,TAB-002,Tabungaw
1284,19.04905723091741,121.22036777916335,0.3305996924654024,2,True,TAB-003,Tabungaw
1285,19.04798239760664,121.22132927029666,0.3413293353323338,2,True,RAN-001,Rantay
1286,19.045578739088217,121.21565479668746,0.3754569190600522,2,True,RAN-002,Rantay
1287,19.041486217433896,121.21284857153071,0.3195449844881075,2,True,RAN-003,Rantay
1288,19.045254101992494,121.21945831740648,0.3913875598086124,2,True,NAM-001,Nambaran
1289,19.046672023126646,121.23540360620748,0.3553210202286719,2,True,NAM-002,Nambaran
1290,19.03347336377595,121.23449814260714,0.3917923535601543,2,True,NAM-003,Nambaran
1291,19.026729190114924,121.23779912288424,0.3992932862190813,2,True,MAC-001,Macsillo
1292,19.030753638776087,121.24298134094845,0.3906177426846261,2,True,MAC-002,Macsillo
1293,19.027296542854028,121.24045291274764,0.3955094991364421,2,True,MAC-003,Macsillo
1294,19.027767200227583,121.2424427939856,0.3748743718592965,2,True,TUM-001,Tumucalao
1296,19.02552962364976,121.24465112410294,0.3547854785478548,2,True,TUM-002,Tumucalao
1297,19.06042647540404,121.24722949534755,0.3982852689010132,2,True,TUM-003,Tumucalao
1298,19.057535794771105,121.24725987282795,0.3919523099850969,2,True,SAN-001,San Ambrocio
1299,19.044884545491715,121.2469177458958,0.3938242280285036,2,True,SAN-002,San Ambrocio
1300,19.035958609772216,121.24881640952351,0.3721044849679645,2,True,SAN-003,San Ambrocio
1301,19.026170081980023,121.24549931987804,0.3730707823310271,2,True,ABU-001,Abucay
1302,19.02328841006433,121.24647947283924,0.3363719234275296,2,True,ABU-002,Abucay
1303,19.022658775446267,121.24677104761044,0.3642503376857272,2,True,ABU-003,Abucay
1304,19.01585305622948,121.24361291258572,0.3733702094033979,2,True,SAN-001,Sangil
1305,19.019975763439756,121.24964883318134,0.3900826446280991,2,True,SAN-001,Santa Teresita
1306,19.01869848462276,121.2483323835118,0.3846153846153846,2,True,SAN-002,Santa Teresita
1307,19.018975788049797,121.24899439069912,0.3760249902381882,2,True,SAN-003,Santa Teresita
1308,19.015874703721803,121.24589234036029,0.3912429378531073,2,True,SAN-002,Sangil
1309,19.158036252881107,121.21387797370188,0.3980492336274965,2,True,SAN-003,Sangil
1310,19.160159112843576,121.21851339054945,0.3893360160965795,2,True,DIL-001,Dilaan
1311,19.15997660575361,121.21832521726436,0.3877973112719752,2,True,DIL-002,Dilaan
1312,19.15871934219652,121.21909925365595,0.3772775991425509,2,True,DIL-003,Dilaan
1313,19.15101258253541,121.21623507460512,0.3933333333333333,2,True,BAR-001,Baralit
1314,19.14737994024122,121.21427787239908,0.39015606242497,2,True,BAR-002,Baralit
1315,19.14720297215005,121.21466001429292,0.3676300578034682,2,True,BAR-003,Baralit
1316,19.10556950969041,121.19752579561494,0.3982300884955752,2,True,TON-001,Tonoton
1317,19.102432099246236,121.20003064943896,0.352112676056338,2,True,TON-002,Tonoton
1318,19.09638177582884,121.20028615245494,0.3795013850415512,2,True,TON-003,Tonoton
1319,19.088134705211345,121.1976195837989,0.3593898951382269,2,True,KAB-001,Kabugao
1320,19.140973801906252,121.21510723662496,0.3867924528301887,2,True,CAS-001,Casitan
1321,19.13494556979749,121.2176433999948,0.3904851625058879,2,True,CAS-002,Casitan
1322,19.13023978438218,121.22615334698136,0.3837209302325581,2,True,CAS-003,Casitan
1323,19.109248810117197,121.22286093703754,0.3595547309833024,2,True,KAB-002,Kabugao
1324,19.1115280495475,121.24384036572653,0.3211678832116788,2,True,KAB-003,Kabugao
1325,19.106911085455053,121.2428437035999,0.3916500994035785,2,True,PAN-001,Pandon
1326,19.10566998883837,121.24532777141042,0.379746835443038,2,True,PAN-002,Pandon
1327,19.09720775162212,121.20160764396825,0.3620616814533164,2,True,PAN-003,Pandon
1328,19.098374123208163,121.21005280807223,0.3908413205537806,2,True,SUR-001,Surrate
1329,19.096309421683927,121.21140543599084,0.3733981440565621,2,True,SUR-002,Surrate
1330,19.095731404672893,121.20770548740208,0.3967993434550677,2,True,SUR-003,Surrate
1331,19.09502816055111,121.2097086755106,0.3742712786630393,2,True,SMA-003,Smart
1332,19.09731506328144,121.21263002835458,0.3687974966472955,2,True,NGA-001,Ngayao
1333,19.095608654361698,121.2230066252742,0.3777777777777777,2,True,LOM-003,Lomismo
1334,19.095336740834952,121.22291449820588,0.3543228385807096,2,True,NGA-002,Ngayao
1335,19.093530096132305,121.22293378606396,0.3971940009675859,2,True,NGA-003,Ngayao
1336,19.092452638369014,121.20498498618971,0.3964082347787998,2,True,SAN-001,San Agustin
1337,19.090232272972575,121.20890501239651,0.3558418480675255,2,True,SAN-002,San Agustin
1338,19.090235044309463,121.20919006233296,0.3862100045065345,2,True,SAN-003,San Agustin
1339,19.087645623493824,121.20304128815874,0.3687203791469194,2,True,CAL-001,Cali
1340,19.08746588757676,121.20313825251522,0.3978906999041227,2,True,CAL-002,Cali
1341,19.087946249007217,121.20607884684556,0.3740458015267175,2,True,CAL-003,Cali
1342,19.08526033967014,121.20857839616946,0.3941316415543219,2,True,GUI-001,Guising
1343,19.08362697921514,121.20783578269992,0.3839789394509214,2,True,GUI-002,Guising
1344,19.09202233157824,121.21648797457075,0.3903792784458834,2,True,GUI-003,Guising
1345,19.090448007543724,121.21251370893276,0.3923331755797444,2,True,UPA-001,Upas
1346,19.095094142974965,121.22586301794666,0.3805309734513274,2,True,UPA-002,Upas
1347,19.10168574976143,121.2349160088064,0.3793774319066147,2,True,UPA-003,Upas
1348,19.101338987616156,121.23644023159864,0.3410813542193027,2,True,MAR-001,Marcos
1349,19.09971481659124,121.23664751147784,0.3574754267977237,2,True,MAR-002,Marcos
1350,19.09877384869872,121.24216937898969,0.3947089947089947,2,True,MAR-003,Marcos
1351,19.08866131631501,121.22393601735756,0.3722496632240683,2,True,CAC-001,Caccag
1352,19.08936859519526,121.23172067506738,0.3834823776959495,2,True,CAC-002,Caccag
1353,19.089025495122744,121.23362485590268,0.396,2,True,CAC-003,Caccag
1354,19.082917548405916,121.22789321903102,0.3960650128314799,2,True,ESP-001,Espiritu
1355,19.086551858340233,121.23004012993228,0.3917691074291822,2,True,ESP-002,Espiritu
1356,19.0930142751816,121.24451091580708,0.388558352402746,2,True,ESP-003,Espiritu
1357,19.087868468458005,121.23544262888734,0.3987997817785051,2,True,RIZ-001,Rizal
1358,19.084433997230995,121.23528897096332,0.3771089831281349,2,True,RIZ-002,Rizal
1359,19.07851196356158,121.20209460962816,0.3893695920889987,2,True,RIZ-003,Rizal
1360,18.54606825828785,121.26419952192984,0.3794089609151573,2,True,LAT-001,Lattac
1361,18.541856929979033,121.24842376328036,0.3953488372093023,2,True,LAT-002,Lattac
1362,18.541678009218455,121.2486150274232,0.398536773199846,2,True,LAT-003,Lattac
1363,18.54051501866686,121.24985823465292,0.3354735152487961,2,True,TAB-001,Tabang
1364,18.536591796979508,121.25548651678136,0.3612774451097804,2,True,TAB-002,Tabang
1365,18.534622690579052,121.25749554907866,0.3691523853635942,2,True,TAB-003,Tabang
1367,18.54123070631045,121.24909318603952,0.3090909090909091,2,True,CAB-001,Caballyal
1368,18.540337644910643,121.2599950314132,0.3571428571428571,2,True,CAB-002,Caballyal
1369,18.523218128027004,121.2454882536022,0.3972999035679845,2,True,CAB-003,Caballyal
1370,18.537039641957207,121.28465521377328,0.3835085777531821,2,True,LAN-003,Lanna
1371,18.53508736932455,121.28855813302098,0.3778501628664495,2,True,MAC-001,Macapil
1372,16.474475512627205,121.12944004836088,0.3345339936965331,2,True,CAS-001,Casat
1373,16.468267593038444,121.14260988638968,0.3960199004975124,2,True,CAS-002,Casat
1374,16.486371319797428,121.16669375405849,0.3935296957991308,2,True,CAS-003,Casat
1375,16.48747114848619,121.16846285135188,0.3298969072164948,2,True,CAL-001,Caldaan
1376,16.487130220628043,121.1708074408459,0.3793774319066147,2,True,CAL-002,Caldaan
1377,16.48715640483814,121.17380416886692,0.3327264451524807,2,True,CAL-003,Caldaan
1378,16.472320547058015,121.1822779580109,0.3821628608358466,2,True,IPA-001,Ipang
1379,16.471888276667325,121.1845295551522,0.3,2,True,CUR-001,Curifang
1381,16.46243938139759,121.17862432387668,0.3450106157112526,2,True,IPA-002,Ipang
1382,16.459018748332838,121.16976027730662,0.3577386468952734,2,True,IPA-003,Ipang
1383,16.45891181576347,121.24167933385552,0.3996364580628408,2,True,CUR-002,Curifang
1384,17.38537572371854,122.24721693949988,0.3895114298520842,2,True,PAL-002,Palanan
1385,18.60217092909375,121.17778593555155,0.389750822755054,2,True,MAC-001,Macayepyep
1386,16.591562611301615,121.13749459227807,0.3427331887201735,2,True,VIL-003,Villa Verde
1387,16.59125314049233,121.14330724190955,0.357862461673237,2,True,MON-001,Mongcol
